Timestamp,Topic,Message
2024-07-05 16:35:33,Ultrasonic,4.9
2024-07-05 16:35:34,Ultrasonic,27.98
2024-07-05 16:35:35,Ultrasonic,30.09
2024-07-05 16:35:36,Ultrasonic,26.5
2024-07-05 16:35:37,Ultrasonic,28.34
2024-07-05 16:35:39,Ultrasonic,87.64
2024-07-05 16:35:40,Ultrasonic,20752.31
2024-07-05 16:35:41,Ultrasonic,130.77
2024-07-05 16:35:42,Ultrasonic,64.36
2024-07-05 16:35:43,Ultrasonic,54.05
2024-07-05 16:35:45,Ultrasonic,33.48
2024-07-05 16:35:46,Ultrasonic,35.34
2024-07-05 16:35:47,Ultrasonic,140.13
2024-07-05 16:35:48,Ultrasonic,9.89
2024-07-05 16:35:49,Ultrasonic,9.91
2024-07-05 16:35:51,Ultrasonic,9.87
2024-07-05 16:35:52,Ultrasonic,31.46
2024-07-05 16:35:53,Ultrasonic,20716.86
2024-07-05 16:35:54,Ultrasonic,63.01
2024-07-05 16:35:55,Ultrasonic,60.71
2024-07-05 16:38:07,Ultrasonic,42.48
2024-07-05 16:38:08,Ultrasonic,92.1
2024-07-05 16:38:09,Ultrasonic,56.24
2024-07-05 16:38:12,Ultrasonic,62.65
2024-07-05 16:38:13,Ultrasonic,27.89
2024-07-05 16:38:14,Ultrasonic,98.07
2024-07-05 16:38:15,Ultrasonic,54.36
2024-07-05 16:38:16,Ultrasonic,148.41
2024-07-05 16:38:18,Ultrasonic,147.68
2024-07-05 16:38:19,Ultrasonic,145.94
2024-07-05 16:38:20,Ultrasonic,28.3
2024-07-05 16:38:22,Ultrasonic,4132.22
2024-07-05 16:38:23,Ultrasonic,4.85
2024-07-05 16:38:24,Ultrasonic,20616.96
2024-07-05 16:38:25,Ultrasonic,41229.7
2024-07-05 16:38:26,Ultrasonic,139.05
2024-07-05 16:38:28,Ultrasonic,33.64
2024-07-05 16:38:29,Ultrasonic,4136.98
2024-07-05 16:38:30,Ultrasonic,5.31
2024-07-05 16:38:31,Ultrasonic,39.42
2024-07-05 16:38:33,Ultrasonic,4151.21
2024-07-05 16:38:34,Ultrasonic,4.76
2024-07-05 16:38:35,Ultrasonic,24.93
2024-07-05 16:38:36,Ultrasonic,21.44
2024-07-05 16:38:38,Ultrasonic,21.68
2024-07-05 16:38:39,Ultrasonic,32.13
2024-07-05 16:38:41,Ultrasonic,26.83
2024-07-05 16:38:43,Ultrasonic,4078.78
2024-07-05 16:38:44,Ultrasonic,4.89
2024-07-05 16:38:45,Ultrasonic,26.93
2024-07-05 16:38:46,Ultrasonic,145.14
2024-07-05 16:38:48,Ultrasonic,133.1
2024-07-05 16:38:49,Ultrasonic,115.91
2024-07-05 16:38:50,Ultrasonic,145.55
2024-07-05 16:38:51,Ultrasonic,145.6
2024-07-05 16:38:52,Ultrasonic,144.64
2024-07-05 16:38:54,Ultrasonic,145.09
2024-07-05 16:38:55,Ultrasonic,20754.71
2024-07-05 16:38:56,Ultrasonic,146.01
2024-07-05 16:38:57,Ultrasonic,145.13
2024-07-05 16:38:58,Ultrasonic,145.13
2024-07-05 16:39:00,Ultrasonic,145.13
2024-07-05 16:39:01,Ultrasonic,145.54
2024-07-05 16:39:02,Ultrasonic,145.09
2024-07-05 16:39:03,Ultrasonic,145.09
2024-07-05 16:39:04,Ultrasonic,146.38
2024-07-05 16:39:06,Ultrasonic,98.87
2024-07-05 16:39:07,Ultrasonic,118.82
2024-07-05 16:39:08,Ultrasonic,119.36
2024-07-05 16:39:09,Ultrasonic,120.25
2024-07-05 16:39:11,Ultrasonic,119.68
2024-07-05 16:39:12,Ultrasonic,145.53
2024-07-05 16:39:13,Ultrasonic,119.49
2024-07-05 16:39:14,Ultrasonic,8.61
2024-07-05 16:39:15,Ultrasonic,120.46
2024-07-05 16:39:17,Ultrasonic,119.05
2024-07-05 16:39:18,Ultrasonic,118.27
2024-07-05 16:39:19,Ultrasonic,9.45
2024-07-05 16:39:20,Ultrasonic,119.49
2024-07-05 16:39:21,Ultrasonic,9.09
2024-07-05 16:39:23,Ultrasonic,9.75
2024-07-05 16:39:24,Ultrasonic,118.77
2024-07-05 16:39:25,Ultrasonic,145.17
2024-07-05 16:39:26,Ultrasonic,145.13
2024-07-05 16:39:27,Ultrasonic,118.58
2024-07-05 16:39:29,Ultrasonic,117.41
2024-07-05 16:39:31,Ultrasonic,120.89
2024-07-05 16:39:32,Ultrasonic,102.1
2024-07-05 16:39:33,Ultrasonic,146.09
2024-07-05 16:39:35,Ultrasonic,144.78
2024-07-05 16:39:36,Ultrasonic,87.0
2024-07-05 16:39:37,Ultrasonic,91.2
2024-07-05 16:39:38,Ultrasonic,85.31
2024-07-05 16:39:40,Ultrasonic,144.69
2024-07-05 16:39:41,Ultrasonic,145.12
2024-07-05 16:39:42,Ultrasonic,145.03
2024-07-05 16:39:43,Ultrasonic,20785.68
2024-07-05 16:39:44,Ultrasonic,91.87
2024-07-05 16:39:46,Ultrasonic,144.65
2024-07-05 16:39:47,Ultrasonic,144.62
2024-07-05 16:39:48,Ultrasonic,114.35
2024-07-05 16:39:49,Ultrasonic,109.65
2024-07-05 16:39:50,Ultrasonic,124.95
2024-07-05 16:39:52,Ultrasonic,144.63
2024-07-05 16:39:53,Ultrasonic,35.85
2024-07-05 16:39:54,Ultrasonic,33.46
2024-07-05 16:39:55,Ultrasonic,145.05
2024-07-05 16:39:56,Ultrasonic,145.52
2024-07-05 16:39:58,Ultrasonic,145.95
2024-07-05 16:39:59,Ultrasonic,145.57
2024-07-05 16:40:00,Ultrasonic,145.96
2024-07-05 16:40:01,Ultrasonic,144.65
2024-07-05 16:40:03,Ultrasonic,29.67
2024-07-05 16:40:04,Ultrasonic,19.05
2024-07-05 16:40:05,Ultrasonic,145.09
2024-07-05 16:40:06,Ultrasonic,145.37
2024-07-05 16:40:07,Ultrasonic,145.13
2024-07-05 16:40:09,Ultrasonic,146.36
2024-07-05 16:40:10,Ultrasonic,145.09
2024-07-05 16:40:11,Ultrasonic,145.11
2024-07-05 16:40:12,Ultrasonic,145.06
2024-07-05 16:40:13,Ultrasonic,145.18
2024-07-05 16:40:15,Ultrasonic,145.11
2024-07-05 16:40:16,Ultrasonic,145.54
2024-07-05 16:40:17,Ultrasonic,145.95
2024-07-05 16:40:18,Ultrasonic,145.08
2024-07-05 16:40:19,Ultrasonic,145.14
2024-07-05 16:40:21,Ultrasonic,144.68
2024-07-05 16:40:23,Ultrasonic,99.95
2024-07-05 16:40:24,Ultrasonic,20713.03
2024-07-05 16:40:25,Ultrasonic,145.56
2024-07-05 16:40:27,Ultrasonic,60.61
2024-07-05 16:40:28,Ultrasonic,25.43
2024-07-05 16:40:29,Ultrasonic,28.72
2024-07-05 16:40:30,Ultrasonic,144.64
2024-07-05 16:40:31,Ultrasonic,28.24
2024-07-05 16:40:33,Ultrasonic,27.7
2024-07-05 16:40:34,Ultrasonic,26.16
2024-07-05 16:40:35,Ultrasonic,25.28
2024-07-05 16:40:36,Ultrasonic,27.1
2024-07-05 16:40:38,Ultrasonic,27.27
2024-07-05 16:40:39,Ultrasonic,27.13
2024-07-05 16:40:40,Ultrasonic,26.87
2024-07-05 16:40:41,Ultrasonic,5.69
2024-07-05 16:40:42,Ultrasonic,6.26
2024-07-05 16:40:44,Ultrasonic,7.75
2024-07-05 16:40:45,Ultrasonic,6.11
2024-07-05 16:40:46,Ultrasonic,6.6
2024-07-05 16:40:47,Ultrasonic,4.93
2024-07-05 16:40:48,Ultrasonic,29.79
2024-07-05 16:40:50,Ultrasonic,28.35
2024-07-05 16:40:51,Ultrasonic,20660.31
2024-07-05 16:40:52,Ultrasonic,28.15
2024-07-05 16:40:53,Ultrasonic,28.77
2024-07-05 16:40:54,Ultrasonic,29.68
2024-07-05 16:40:56,Ultrasonic,28.68
2024-07-05 16:40:57,Ultrasonic,28.56
2024-07-05 16:40:58,Ultrasonic,29.39
2024-07-05 16:40:59,Ultrasonic,28.81
2024-07-05 16:41:00,Ultrasonic,29.89
2024-07-05 16:41:02,Ultrasonic,29.75
2024-07-05 16:41:03,Ultrasonic,29.66
2024-07-05 16:41:04,Ultrasonic,29.73
2024-07-05 16:41:05,Ultrasonic,29.02
2024-07-05 16:41:06,Ultrasonic,28.73
2024-07-05 16:41:08,Ultrasonic,30.02
2024-07-05 16:41:09,Ultrasonic,146.15
2024-07-05 16:41:10,Ultrasonic,146.52
2024-07-05 16:41:11,Ultrasonic,39.96
2024-07-05 16:41:12,Ultrasonic,145.23
2024-07-05 16:41:14,Ultrasonic,145.67
2024-07-05 16:41:15,Ultrasonic,145.69
2024-07-05 16:41:16,Ultrasonic,20762.37
2024-07-05 16:41:17,Ultrasonic,145.69
2024-07-05 16:41:18,Ultrasonic,145.62
2024-07-05 16:41:20,Ultrasonic,146.17
2024-07-05 16:41:21,Ultrasonic,128.91
2024-07-05 16:41:22,Ultrasonic,146.59
2024-07-05 16:41:23,Ultrasonic,145.63
2024-07-05 16:41:25,Ultrasonic,146.59
2024-07-05 16:41:26,Ultrasonic,147.02
2024-07-05 16:41:27,Ultrasonic,131.55
2024-07-05 16:41:28,Ultrasonic,146.58
2024-07-05 16:41:29,Ultrasonic,146.12
2024-07-05 16:41:31,Ultrasonic,146.55
2024-07-05 16:41:32,Ultrasonic,145.34
2024-07-05 16:41:33,Ultrasonic,145.3
2024-07-05 16:41:34,Ultrasonic,116.89
2024-07-05 16:41:35,Ultrasonic,119.96
2024-07-05 16:41:37,Ultrasonic,95.83
2024-07-05 16:41:38,Ultrasonic,100.58
2024-07-05 16:41:39,Ultrasonic,146.55
2024-07-05 16:41:40,Ultrasonic,145.62
2024-07-05 16:41:41,Ultrasonic,107.69
2024-07-05 16:41:43,Ultrasonic,145.67
2024-07-05 16:41:44,Ultrasonic,146.53
2024-07-05 16:41:45,Ultrasonic,145.72
2024-07-05 16:41:46,Ultrasonic,145.49
2024-07-05 16:41:48,Ultrasonic,146.53
2024-07-05 16:41:49,Ultrasonic,146.05
2024-07-05 16:41:50,Ultrasonic,146.02
2024-07-05 16:41:51,Ultrasonic,115.83
2024-07-05 16:41:52,Ultrasonic,114.39
2024-07-05 16:41:54,Ultrasonic,112.6
2024-07-05 16:41:55,Ultrasonic,145.65
2024-07-05 16:41:56,Ultrasonic,20768.33
2024-07-05 16:41:57,Ultrasonic,107.27
2024-07-05 16:41:58,Ultrasonic,108.49
2024-07-05 16:42:00,Ultrasonic,110.33
2024-07-05 16:42:01,Ultrasonic,121.87
2024-07-05 16:42:02,Ultrasonic,145.6
2024-07-05 16:42:03,Ultrasonic,146.5
2024-07-05 16:42:04,Ultrasonic,145.95
2024-07-05 16:42:06,Ultrasonic,146.1
2024-07-05 16:42:07,Ultrasonic,146.5
2024-07-05 16:42:08,Ultrasonic,145.76
2024-07-05 16:42:09,Ultrasonic,145.61
2024-07-05 16:42:10,Ultrasonic,145.99
2024-07-05 16:42:12,Ultrasonic,145.99
2024-07-05 16:42:13,Ultrasonic,146.88
2024-07-05 16:42:14,Ultrasonic,146.04
2024-07-05 16:42:15,Ultrasonic,146.99
2024-07-05 16:42:17,Ultrasonic,146.11
2024-07-05 16:42:18,Ultrasonic,145.93
2024-07-05 16:42:19,Ultrasonic,146.1
2024-07-05 16:42:20,Ultrasonic,146.93
2024-07-05 16:42:21,Ultrasonic,146.1
2024-07-05 16:42:23,Ultrasonic,145.6
2024-07-05 16:42:24,Ultrasonic,145.19
2024-07-05 16:42:25,Ultrasonic,129.08
2024-07-05 16:42:26,Ultrasonic,146.92
2024-07-05 16:42:27,Ultrasonic,145.66
2024-07-05 16:42:29,Ultrasonic,146.17
2024-07-05 16:42:30,Ultrasonic,146.11
2024-07-05 16:42:31,Ultrasonic,146.13
2024-07-05 16:42:32,Ultrasonic,145.65
2024-07-05 16:42:34,Ultrasonic,4138.02
2024-07-05 16:42:35,Ultrasonic,4.89
2024-07-05 16:42:36,Ultrasonic,147.0
2024-07-05 16:42:37,Ultrasonic,145.65
2024-07-05 16:42:39,Ultrasonic,4160.04
2024-07-05 16:42:40,Ultrasonic,5.32
2024-07-05 16:42:41,Ultrasonic,146.88
2024-07-05 16:42:42,Ultrasonic,36.0
2024-07-05 16:42:44,Ultrasonic,39.93
2024-07-05 16:43:35,Ultrasonic,4.83
2024-07-05 16:43:36,Ultrasonic,8.3
2024-07-05 16:43:37,Ultrasonic,8.75
2024-07-05 16:43:38,Ultrasonic,8.33
2024-07-05 16:43:39,Ultrasonic,9.21
2024-07-05 16:43:41,Ultrasonic,8.77
2024-07-05 16:43:42,Ultrasonic,20649.72
2024-07-05 16:43:43,Ultrasonic,9.36
2024-07-05 16:43:44,Ultrasonic,20640.9
2024-07-05 16:43:45,Ultrasonic,9.34
2024-07-05 16:43:47,Ultrasonic,9.54
2024-07-05 16:43:48,Ultrasonic,10.26
2024-07-05 16:43:49,Ultrasonic,8.18
2024-07-05 16:43:50,Ultrasonic,26.4
2024-07-05 16:43:51,Ultrasonic,31.13
2024-07-05 16:43:53,Ultrasonic,29.18
2024-07-05 16:43:54,Ultrasonic,35.96
2024-07-05 16:43:55,Ultrasonic,146.21
2024-07-05 16:43:56,Ultrasonic,17.0
2024-07-05 16:43:57,Ultrasonic,7.32
2024-07-05 16:43:59,Ultrasonic,8.54
2024-07-05 16:44:00,Ultrasonic,8.97
2024-07-05 16:44:01,Ultrasonic,9.41
2024-07-05 16:44:02,Ultrasonic,9.88
2024-07-05 16:44:03,Ultrasonic,9.37
2024-07-05 16:44:05,Ultrasonic,9.34
2024-07-05 16:44:06,Ultrasonic,9.35
2024-07-05 16:44:07,Ultrasonic,9.32
2024-07-05 16:44:08,Ultrasonic,9.74
2024-07-05 16:44:09,Ultrasonic,9.3
2024-07-05 16:44:11,Ultrasonic,9.36
2024-07-05 16:44:12,Ultrasonic,8.2
2024-07-05 16:44:13,Ultrasonic,145.79
2024-07-05 16:44:14,Ultrasonic,20763.93
2024-07-05 16:44:15,Ultrasonic,35.07
2024-07-05 16:44:17,Ultrasonic,32.31
2024-07-05 16:44:18,Ultrasonic,40.79
2024-07-05 16:44:19,Ultrasonic,145.82
2024-07-05 16:44:20,Ultrasonic,40.46
2024-07-05 16:44:21,Ultrasonic,27.34
2024-07-05 16:44:23,Ultrasonic,20632.34
2024-07-05 16:44:24,Ultrasonic,4.91
2024-07-05 16:44:25,Ultrasonic,35.77
2024-07-05 16:44:26,Ultrasonic,31.82
2024-07-05 16:44:27,Ultrasonic,31.75
2024-07-05 16:44:29,Ultrasonic,20644.74
2024-07-05 16:44:30,Ultrasonic,30.88
2024-07-05 16:44:31,Ultrasonic,30.84
2024-07-05 16:44:32,Ultrasonic,32.14
2024-07-05 16:44:34,Ultrasonic,30.79
2024-07-05 16:44:35,Ultrasonic,31.34
2024-07-05 16:44:36,Ultrasonic,30.86
2024-07-05 16:44:37,Ultrasonic,34.41
2024-07-05 16:44:38,Ultrasonic,145.41
2024-07-05 16:44:40,Ultrasonic,37.43
2024-07-05 16:45:11,Ultrasonic,4.89
2024-07-05 16:45:12,Ultrasonic,145.79
2024-07-05 16:45:14,Ultrasonic,148.37
2024-07-05 16:45:15,Ultrasonic,145.56
2024-07-05 16:45:16,Ultrasonic,145.38
2024-07-05 16:45:17,Ultrasonic,59.2
2024-07-05 16:45:18,Ultrasonic,20826.1
2024-07-05 16:45:20,Ultrasonic,144.93
2024-07-05 16:45:21,Ultrasonic,149.37
2024-07-05 16:45:22,Ultrasonic,45.37
2024-07-05 16:45:23,Ultrasonic,145.38
2024-07-05 16:45:24,Ultrasonic,20780.17
2024-07-05 16:45:26,Ultrasonic,146.21
2024-07-05 16:45:27,Ultrasonic,98.96
2024-07-05 16:45:28,Ultrasonic,147.05
2024-07-05 16:45:29,Ultrasonic,37.71
2024-07-05 16:45:30,Ultrasonic,145.76
2024-07-05 16:45:32,Ultrasonic,145.81
2024-07-05 16:45:33,Ultrasonic,146.28
2024-07-05 16:45:34,Ultrasonic,145.7
2024-07-05 16:45:35,Ultrasonic,37.9
2024-07-05 16:45:37,Ultrasonic,145.8
2024-07-05 16:45:38,Ultrasonic,145.36
2024-07-05 16:45:39,Ultrasonic,145.37
2024-07-05 16:45:40,Ultrasonic,145.8
2024-07-05 16:45:41,Ultrasonic,146.2
2024-07-05 16:45:43,Ultrasonic,145.74
2024-07-05 16:45:44,Ultrasonic,146.72
2024-07-05 16:45:45,Ultrasonic,145.84
2024-07-05 16:45:46,Ultrasonic,145.81
2024-07-05 16:45:47,Ultrasonic,145.91
2024-07-05 16:45:49,Ultrasonic,146.29
2024-07-05 16:45:50,Ultrasonic,15.57
2024-07-05 16:45:51,Ultrasonic,40.25
2024-07-05 16:45:52,Ultrasonic,38.75
2024-07-05 16:45:53,Ultrasonic,146.29
2024-07-05 16:45:55,Ultrasonic,48.89
2024-07-05 16:45:56,Ultrasonic,40.37
2024-07-05 16:45:57,Ultrasonic,49.55
2024-07-05 16:45:58,Ultrasonic,145.86
2024-07-05 16:45:59,Ultrasonic,2.8
2024-07-05 16:46:01,Ultrasonic,9.61
2024-07-05 16:46:02,Ultrasonic,4.44
2024-07-05 16:46:03,Ultrasonic,4.96
2024-07-05 16:46:04,Ultrasonic,2.67
2024-07-05 16:46:05,Ultrasonic,2.74
2024-07-05 16:46:07,Ultrasonic,2.78
2024-07-05 16:46:08,Ultrasonic,8.17
2024-07-05 16:46:09,Ultrasonic,6.96
2024-07-05 16:46:10,Ultrasonic,20.58
2024-07-05 16:46:11,Ultrasonic,31.82
2024-07-05 16:46:13,Ultrasonic,30.75
2024-07-05 16:46:14,Ultrasonic,30.12
2024-07-05 16:46:15,Ultrasonic,29.79
2024-07-05 16:46:16,Ultrasonic,4.29
2024-07-05 16:46:18,Ultrasonic,11.44
2024-07-05 16:46:19,Ultrasonic,6.73
2024-07-05 16:46:20,Ultrasonic,4.02
2024-07-05 16:46:21,Ultrasonic,9.88
2024-07-05 16:46:22,Ultrasonic,116.97
2024-07-05 16:46:24,Ultrasonic,3.52
2024-07-05 16:46:25,Ultrasonic,3.67
2024-07-05 16:46:26,Ultrasonic,3.62
2024-07-05 16:46:27,Ultrasonic,3.95
2024-07-05 16:46:30,Ultrasonic,44.93
2024-07-05 16:46:31,Ultrasonic,146.7
2024-07-05 16:46:32,Ultrasonic,62.95
2024-07-05 16:46:33,Ultrasonic,59.89
2024-07-05 16:46:34,Ultrasonic,3.62
2024-07-05 16:46:36,Ultrasonic,4.9
2024-07-05 16:46:37,Ultrasonic,4.07
2024-07-05 16:46:38,Ultrasonic,2.36
2024-07-05 16:46:39,Ultrasonic,147.13
2024-07-05 16:46:40,Ultrasonic,145.81
2024-07-05 16:46:42,Ultrasonic,20780.13
2024-07-05 16:46:43,Ultrasonic,146.73
2024-07-05 16:46:44,Ultrasonic,145.87
2024-07-05 16:46:45,Ultrasonic,61.12
2024-07-05 16:46:46,Ultrasonic,146.3
2024-07-05 16:46:48,Ultrasonic,146.33
2024-07-05 16:46:49,Ultrasonic,145.84
2024-07-05 16:46:50,Ultrasonic,145.83
2024-07-05 16:46:51,Ultrasonic,145.91
2024-07-05 16:46:52,Ultrasonic,146.3
2024-07-05 16:46:54,Ultrasonic,146.79
2024-07-05 16:46:55,Ultrasonic,145.89
2024-07-05 16:46:56,Ultrasonic,147.37
2024-07-05 16:46:57,Ultrasonic,145.85
2024-07-05 16:46:59,Ultrasonic,147.29
2024-07-05 16:47:00,Ultrasonic,145.85
2024-07-05 16:47:01,Ultrasonic,146.28
2024-07-05 16:47:02,Ultrasonic,146.3
2024-07-05 16:47:03,Ultrasonic,145.93
2024-07-05 16:47:05,Ultrasonic,145.91
2024-07-05 16:47:06,Ultrasonic,145.88
2024-07-05 16:47:07,Ultrasonic,145.9
2024-07-05 16:47:08,Ultrasonic,146.72
2024-07-05 16:47:09,Ultrasonic,145.88
2024-07-05 16:47:11,Ultrasonic,146.33
2024-07-05 16:47:12,Ultrasonic,145.85
2024-07-05 16:47:13,Ultrasonic,146.29
2024-07-05 16:47:14,Ultrasonic,147.17
2024-07-05 16:47:15,Ultrasonic,145.91
2024-07-05 16:47:17,Ultrasonic,146.76
2024-07-05 16:47:18,Ultrasonic,145.94
2024-07-05 16:47:19,Ultrasonic,146.32
2024-07-05 16:47:20,Ultrasonic,146.32
2024-07-05 16:47:22,Ultrasonic,104.85
2024-07-05 16:47:23,Ultrasonic,147.09
2024-07-05 16:47:24,Ultrasonic,147.15
2024-07-05 16:47:25,Ultrasonic,37.79
2024-07-05 16:47:26,Ultrasonic,147.17
2024-07-05 16:47:28,Ultrasonic,145.76
2024-07-05 16:47:29,Ultrasonic,145.7
2024-07-05 16:47:30,Ultrasonic,145.82
2024-07-05 16:47:31,Ultrasonic,146.28
2024-07-05 16:47:32,Ultrasonic,145.8
2024-07-05 16:47:34,Ultrasonic,20753.8
2024-07-05 16:47:35,Ultrasonic,146.25
2024-07-05 16:47:36,Ultrasonic,147.14
2024-07-05 16:47:37,Ultrasonic,145.83
2024-07-05 16:47:38,Ultrasonic,146.27
2024-07-05 16:47:40,Ultrasonic,146.71
2024-07-05 16:47:41,Ultrasonic,145.83
2024-07-05 16:47:42,Ultrasonic,145.88
2024-07-05 16:47:43,Ultrasonic,146.79
2024-07-05 16:47:45,Ultrasonic,146.31
2024-07-05 16:47:46,Ultrasonic,146.32
2024-07-05 16:47:47,Ultrasonic,147.78
2024-07-05 16:47:48,Ultrasonic,148.88
2024-07-05 16:47:49,Ultrasonic,2.1
2024-07-05 16:47:51,Ultrasonic,2.86
2024-07-05 16:47:52,Ultrasonic,3.23
2024-07-05 16:47:53,Ultrasonic,3.23
2024-07-05 16:47:54,Ultrasonic,9.9
2024-07-05 16:47:55,Ultrasonic,147.57
2024-07-05 16:47:57,Ultrasonic,148.43
2024-07-05 16:47:58,Ultrasonic,148.09
2024-07-05 16:47:59,Ultrasonic,146.35
2024-07-05 16:48:00,Ultrasonic,145.83
2024-07-05 16:48:01,Ultrasonic,146.78
2024-07-05 16:48:03,Ultrasonic,4.06
2024-07-05 16:48:04,Ultrasonic,3.21
2024-07-05 16:48:05,Ultrasonic,146.25
2024-07-05 16:48:06,Ultrasonic,146.74
2024-07-05 16:48:07,Ultrasonic,8.39
2024-07-05 16:48:09,Ultrasonic,146.73
2024-07-05 16:48:10,Ultrasonic,148.75
2024-07-05 16:48:11,Ultrasonic,11.14
2024-07-05 16:48:12,Ultrasonic,146.84
2024-07-05 16:48:13,Ultrasonic,16.14
2024-07-05 16:48:15,Ultrasonic,24.61
2024-07-05 16:48:16,Ultrasonic,15.27
2024-07-05 16:48:17,Ultrasonic,147.59
2024-07-05 16:48:18,Ultrasonic,16.94
2024-07-05 16:48:19,Ultrasonic,3.59
2024-07-05 16:48:21,Ultrasonic,7.03
2024-07-05 16:48:22,Ultrasonic,7.03
2024-07-05 16:48:23,Ultrasonic,7.02
2024-07-05 16:48:24,Ultrasonic,147.53
2024-07-05 16:48:26,Ultrasonic,80.88
2024-07-05 16:48:27,Ultrasonic,147.52
2024-07-05 16:48:28,Ultrasonic,20751.01
2024-07-05 16:48:29,Ultrasonic,147.13
2024-07-05 16:48:30,Ultrasonic,146.67
2024-07-05 16:48:32,Ultrasonic,146.29
2024-07-05 16:48:33,Ultrasonic,147.52
2024-07-05 16:48:34,Ultrasonic,146.2
2024-07-05 16:48:35,Ultrasonic,146.66
2024-07-05 16:48:36,Ultrasonic,147.58
2024-07-05 16:48:38,Ultrasonic,146.35
2024-07-05 16:48:39,Ultrasonic,147.57
2024-07-05 16:48:40,Ultrasonic,146.69
2024-07-05 16:48:41,Ultrasonic,16.56
2024-07-05 16:48:42,Ultrasonic,147.11
2024-07-05 16:48:44,Ultrasonic,146.19
2024-07-05 16:48:45,Ultrasonic,146.72
2024-07-05 16:48:46,Ultrasonic,147.14
2024-07-05 16:48:47,Ultrasonic,147.11
2024-07-05 16:48:48,Ultrasonic,146.71
2024-07-05 16:48:50,Ultrasonic,147.55
2024-07-05 16:48:51,Ultrasonic,146.74
2024-07-05 16:48:52,Ultrasonic,146.25
2024-07-05 16:48:53,Ultrasonic,148.01
2024-07-05 16:48:55,Ultrasonic,147.08
2024-07-05 16:48:56,Ultrasonic,146.7
2024-07-05 16:48:57,Ultrasonic,146.63
2024-07-05 16:48:58,Ultrasonic,146.23
2024-07-05 16:48:59,Ultrasonic,146.76
2024-07-05 16:49:01,Ultrasonic,146.65
2024-07-05 16:49:02,Ultrasonic,146.22
2024-07-05 16:49:03,Ultrasonic,146.65
2024-07-05 16:49:04,Ultrasonic,147.56
2024-07-05 16:49:05,Ultrasonic,146.7
2024-07-05 16:49:07,Ultrasonic,145.83
2024-07-05 16:49:08,Ultrasonic,146.24
2024-07-05 16:49:09,Ultrasonic,146.22
2024-07-05 16:49:10,Ultrasonic,146.21
2024-07-05 16:49:11,Ultrasonic,12.38
2024-07-05 16:49:13,Ultrasonic,149.05
2024-07-05 16:49:14,Ultrasonic,20754.32
2024-07-05 16:49:15,Ultrasonic,14.9
2024-07-05 16:49:16,Ultrasonic,147.12
2024-07-05 16:49:18,Ultrasonic,146.6
2024-07-05 16:49:19,Ultrasonic,147.58
2024-07-05 16:49:20,Ultrasonic,147.62
2024-07-05 16:49:21,Ultrasonic,146.7
2024-07-05 16:49:22,Ultrasonic,147.29
2024-07-05 16:49:24,Ultrasonic,146.77
2024-07-05 16:49:25,Ultrasonic,147.22
2024-07-05 16:49:26,Ultrasonic,147.11
2024-07-05 16:49:27,Ultrasonic,147.08
2024-07-05 16:49:28,Ultrasonic,147.6
2024-07-05 16:49:30,Ultrasonic,83.88
2024-07-05 16:49:31,Ultrasonic,146.75
2024-07-05 16:49:32,Ultrasonic,16.72
2024-07-05 16:49:33,Ultrasonic,20626.08
