Timestamp,Topic,Message
2024-07-05 16:35:48,Light,Not Detected
2024-07-05 16:35:49,Light,Not Detected
2024-07-05 16:35:50,Light,Not Detected
2024-07-05 16:35:51,Light,Not Detected
2024-07-05 16:35:52,Light,Not Detected
2024-07-05 16:35:53,Light,Not Detected
2024-07-05 16:35:54,Light,Not Detected
2024-07-05 16:35:55,Light,Not Detected
2024-07-05 16:35:57,Light,Detected
2024-07-05 16:35:58,Light,Detected
2024-07-05 16:35:59,Light,Detected
2024-07-05 16:36:00,Light,Detected
2024-07-05 16:36:01,Light,Not Detected
2024-07-05 16:36:02,Light,Not Detected
2024-07-05 16:36:04,Light,Not Detected
2024-07-05 16:36:05,Light,Not Detected
2024-07-05 16:36:06,Light,Not Detected
2024-07-05 16:36:07,Light,Not Detected
2024-07-05 16:36:08,Light,Not Detected
2024-07-05 16:36:09,Light,Not Detected
2024-07-05 16:36:10,Light,Detected
2024-07-05 16:36:11,Light,Detected
2024-07-05 16:36:12,Light,Detected
2024-07-05 16:36:13,Light,Detected
2024-07-05 16:36:14,Light,Detected
2024-07-05 16:36:15,Light,Not Detected
2024-07-05 16:36:16,Light,Not Detected
2024-07-05 16:36:17,Light,Not Detected
2024-07-05 16:36:18,Light,Not Detected
2024-07-05 16:36:19,Light,Not Detected
2024-07-05 16:36:20,Light,Not Detected
2024-07-05 16:36:21,Light,Not Detected
2024-07-05 16:36:22,Light,Not Detected
2024-07-05 16:36:23,Light,Detected
2024-07-05 16:36:24,Light,Detected
2024-07-05 16:36:25,Light,Detected
2024-07-05 16:36:27,Light,Not Detected
2024-07-05 16:36:28,Light,Not Detected
2024-07-05 16:36:29,Light,Not Detected
2024-07-05 16:36:30,Light,Not Detected
2024-07-05 16:36:31,Light,Not Detected
2024-07-05 16:36:32,Light,Not Detected
2024-07-05 16:36:33,Light,Not Detected
2024-07-05 16:36:34,Light,Not Detected
2024-07-05 16:36:35,Light,Not Detected
2024-07-05 16:36:36,Light,Detected
2024-07-05 16:36:37,Light,Detected
2024-07-05 16:36:38,Light,Detected
2024-07-05 16:36:39,Light,Detected
2024-07-05 16:36:40,Light,Detected
2024-07-05 16:36:41,Light,Not Detected
2024-07-05 16:36:42,Light,Not Detected
2024-07-05 16:36:43,Light,Not Detected
2024-07-05 16:36:44,Light,Not Detected
2024-07-05 16:36:45,Light,Not Detected
2024-07-05 16:36:46,Light,Not Detected
2024-07-05 16:36:47,Light,Not Detected
2024-07-05 16:36:48,Light,Not Detected
2024-07-05 16:36:49,Light,Not Detected
2024-07-05 16:36:50,Light,Not Detected
2024-07-05 16:36:51,Light,Not Detected
2024-07-05 16:36:52,Light,Detected
2024-07-05 16:36:53,Light,Detected
2024-07-05 16:36:54,Light,Detected
2024-07-05 16:36:55,Light,Detected
2024-07-05 16:36:56,Light,Not Detected
2024-07-05 16:36:57,Light,Not Detected
2024-07-05 16:36:58,Light,Not Detected
2024-07-05 16:36:59,Light,Not Detected
2024-07-05 16:37:00,Light,Not Detected
2024-07-05 16:37:01,Light,Not Detected
2024-07-05 16:37:02,Light,Not Detected
2024-07-05 16:37:03,Light,Not Detected
2024-07-05 16:37:04,Light,Not Detected
2024-07-05 16:37:05,Light,Detected
2024-07-05 16:38:07,Light,Not Detected
2024-07-05 16:38:08,Light,Not Detected
2024-07-05 16:38:09,Light,Not Detected
2024-07-05 16:38:10,Light,Not Detected
2024-07-05 16:38:11,Light,Not Detected
2024-07-05 16:38:12,Light,Not Detected
2024-07-05 16:38:13,Light,Detected
2024-07-05 16:38:14,Light,Detected
2024-07-05 16:38:15,Light,Detected
2024-07-05 16:38:16,Light,Detected
2024-07-05 16:38:17,Light,Detected
2024-07-05 16:38:18,Light,Detected
2024-07-05 16:38:20,Light,Not Detected
2024-07-05 16:38:21,Light,Not Detected
2024-07-05 16:38:22,Light,Not Detected
2024-07-05 16:38:23,Light,Not Detected
2024-07-05 16:38:24,Light,Not Detected
2024-07-05 16:38:25,Light,Not Detected
2024-07-05 16:38:26,Light,Not Detected
2024-07-05 16:38:27,Light,Not Detected
2024-07-05 16:38:28,Light,Not Detected
2024-07-05 16:38:29,Light,Not Detected
2024-07-05 16:38:30,Light,Detected
2024-07-05 16:38:31,Light,Detected
2024-07-05 16:38:32,Light,Detected
2024-07-05 16:38:33,Light,Detected
2024-07-05 16:38:34,Light,Detected
2024-07-05 16:38:35,Light,Not Detected
2024-07-05 16:38:36,Light,Not Detected
2024-07-05 16:38:37,Light,Not Detected
2024-07-05 16:38:38,Light,Not Detected
2024-07-05 16:38:39,Light,Not Detected
2024-07-05 16:38:40,Light,Not Detected
2024-07-05 16:38:42,Light,Not Detected
2024-07-05 16:38:43,Light,Not Detected
2024-07-05 16:38:44,Light,Not Detected
2024-07-05 16:38:45,Light,Not Detected
2024-07-05 16:38:46,Light,Not Detected
2024-07-05 16:38:47,Light,Detected
2024-07-05 16:38:48,Light,Detected
2024-07-05 16:38:49,Light,Detected
2024-07-05 16:38:50,Light,Detected
2024-07-05 16:38:51,Light,Detected
2024-07-05 16:38:52,Light,Detected
2024-07-05 16:38:53,Light,Detected
2024-07-05 16:38:54,Light,Not Detected
2024-07-05 16:38:55,Light,Not Detected
2024-07-05 16:38:56,Light,Not Detected
2024-07-05 16:38:57,Light,Not Detected
2024-07-05 16:38:58,Light,Not Detected
2024-07-05 16:38:59,Light,Not Detected
2024-07-05 16:39:00,Light,Not Detected
2024-07-05 16:39:01,Light,Not Detected
2024-07-05 16:39:02,Light,Not Detected
2024-07-05 16:39:03,Light,Not Detected
2024-07-05 16:39:04,Light,Not Detected
2024-07-05 16:39:05,Light,Not Detected
2024-07-05 16:39:06,Light,Not Detected
2024-07-05 16:39:07,Light,Not Detected
2024-07-05 16:39:08,Light,Not Detected
2024-07-05 16:39:09,Light,Not Detected
2024-07-05 16:39:10,Light,Detected
2024-07-05 16:39:11,Light,Detected
2024-07-05 16:39:12,Light,Detected
2024-07-05 16:39:13,Light,Detected
2024-07-05 16:39:14,Light,Detected
2024-07-05 16:39:15,Light,Detected
2024-07-05 16:39:16,Light,Detected
2024-07-05 16:39:17,Light,Detected
2024-07-05 16:39:18,Light,Not Detected
2024-07-05 16:39:19,Light,Not Detected
2024-07-05 16:39:20,Light,Not Detected
2024-07-05 16:39:21,Light,Not Detected
2024-07-05 16:39:22,Light,Not Detected
2024-07-05 16:39:23,Light,Not Detected
2024-07-05 16:39:24,Light,Not Detected
2024-07-05 16:39:25,Light,Not Detected
2024-07-05 16:39:26,Light,Not Detected
2024-07-05 16:39:27,Light,Not Detected
2024-07-05 16:39:28,Light,Not Detected
2024-07-05 16:39:29,Light,Not Detected
2024-07-05 16:39:30,Light,Not Detected
2024-07-05 16:39:31,Light,Not Detected
2024-07-05 16:39:32,Light,Not Detected
2024-07-05 16:39:33,Light,Not Detected
2024-07-05 16:39:34,Light,Not Detected
2024-07-05 16:39:35,Light,Not Detected
2024-07-05 16:39:36,Light,Not Detected
2024-07-05 16:39:37,Light,Not Detected
2024-07-05 16:39:38,Light,Detected
2024-07-05 16:39:39,Light,Detected
2024-07-05 16:39:40,Light,Detected
2024-07-05 16:39:41,Light,Detected
2024-07-05 16:39:42,Light,Detected
2024-07-05 16:39:43,Light,Detected
2024-07-05 16:39:44,Light,Detected
2024-07-05 16:39:45,Light,Detected
2024-07-05 16:39:46,Light,Detected
2024-07-05 16:39:47,Light,Detected
2024-07-05 16:39:48,Light,Detected
2024-07-05 16:39:49,Light,Detected
2024-07-05 16:39:50,Light,Not Detected
2024-07-05 16:39:51,Light,Not Detected
2024-07-05 16:39:52,Light,Not Detected
2024-07-05 16:39:53,Light,Not Detected
2024-07-05 16:39:54,Light,Not Detected
2024-07-05 16:39:55,Light,Not Detected
2024-07-05 16:39:56,Light,Not Detected
2024-07-05 16:39:57,Light,Not Detected
2024-07-05 16:39:58,Light,Not Detected
2024-07-05 16:39:59,Light,Not Detected
2024-07-05 16:40:00,Light,Not Detected
2024-07-05 16:40:01,Light,Not Detected
2024-07-05 16:40:02,Light,Not Detected
2024-07-05 16:40:03,Light,Not Detected
2024-07-05 16:40:04,Light,Not Detected
2024-07-05 16:40:05,Light,Not Detected
2024-07-05 16:40:06,Light,Not Detected
2024-07-05 16:40:07,Light,Detected
2024-07-05 16:40:08,Light,Detected
2024-07-05 16:40:09,Light,Detected
2024-07-05 16:40:10,Light,Detected
2024-07-05 16:40:11,Light,Detected
2024-07-05 16:40:13,Light,Detected
2024-07-05 16:40:14,Light,Detected
2024-07-05 16:40:15,Light,Detected
2024-07-05 16:40:16,Light,Not Detected
2024-07-05 16:40:17,Light,Not Detected
2024-07-05 16:40:18,Light,Not Detected
2024-07-05 16:40:19,Light,Not Detected
2024-07-05 16:40:20,Light,Not Detected
2024-07-05 16:40:21,Light,Not Detected
2024-07-05 16:40:22,Light,Not Detected
2024-07-05 16:40:23,Light,Not Detected
2024-07-05 16:40:24,Light,Not Detected
2024-07-05 16:40:25,Light,Not Detected
2024-07-05 16:40:26,Light,Not Detected
2024-07-05 16:40:27,Light,Not Detected
2024-07-05 16:40:28,Light,Not Detected
2024-07-05 16:40:29,Light,Not Detected
2024-07-05 16:40:30,Light,Not Detected
2024-07-05 16:40:31,Light,Not Detected
2024-07-05 16:40:32,Light,Not Detected
2024-07-05 16:40:33,Light,Not Detected
2024-07-05 16:40:34,Light,Not Detected
2024-07-05 16:40:35,Light,Detected
2024-07-05 16:40:36,Light,Detected
2024-07-05 16:40:37,Light,Detected
2024-07-05 16:40:38,Light,Detected
2024-07-05 16:40:39,Light,Detected
2024-07-05 16:40:40,Light,Not Detected
2024-07-05 16:40:41,Light,Not Detected
2024-07-05 16:40:42,Light,Not Detected
2024-07-05 16:40:43,Light,Not Detected
2024-07-05 16:40:44,Light,Not Detected
2024-07-05 16:40:45,Light,Not Detected
2024-07-05 16:40:46,Light,Not Detected
2024-07-05 16:40:47,Light,Not Detected
2024-07-05 16:40:48,Light,Not Detected
2024-07-05 16:40:49,Light,Not Detected
2024-07-05 16:40:50,Light,Not Detected
2024-07-05 16:40:51,Light,Not Detected
2024-07-05 16:40:52,Light,Detected
2024-07-05 16:40:53,Light,Detected
2024-07-05 16:40:54,Light,Detected
2024-07-05 16:40:55,Light,Detected
2024-07-05 16:40:56,Light,Detected
2024-07-05 16:40:57,Light,Detected
2024-07-05 16:40:58,Light,Not Detected
2024-07-05 16:40:59,Light,Not Detected
2024-07-05 16:41:00,Light,Not Detected
2024-07-05 16:41:01,Light,Not Detected
2024-07-05 16:41:02,Light,Not Detected
2024-07-05 16:41:03,Light,Not Detected
2024-07-05 16:41:04,Light,Not Detected
2024-07-05 16:41:05,Light,Not Detected
2024-07-05 16:41:06,Light,Not Detected
2024-07-05 16:41:07,Light,Not Detected
2024-07-05 16:41:08,Light,Detected
2024-07-05 16:41:09,Light,Detected
2024-07-05 16:41:10,Light,Detected
2024-07-05 16:41:11,Light,Detected
2024-07-05 16:41:12,Light,Detected
2024-07-05 16:41:13,Light,Detected
2024-07-05 16:41:15,Light,Detected
2024-07-05 16:41:16,Light,Detected
2024-07-05 16:41:17,Light,Not Detected
2024-07-05 16:41:18,Light,Not Detected
2024-07-05 16:41:19,Light,Not Detected
2024-07-05 16:41:20,Light,Not Detected
2024-07-05 16:41:21,Light,Not Detected
2024-07-05 16:41:22,Light,Not Detected
2024-07-05 16:41:23,Light,Not Detected
2024-07-05 16:41:24,Light,Not Detected
2024-07-05 16:41:25,Light,Not Detected
2024-07-05 16:41:26,Light,Not Detected
2024-07-05 16:41:27,Light,Detected
2024-07-05 16:41:28,Light,Detected
2024-07-05 16:41:29,Light,Detected
2024-07-05 16:41:30,Light,Detected
2024-07-05 16:41:31,Light,Not Detected
2024-07-05 16:41:32,Light,Not Detected
2024-07-05 16:41:33,Light,Not Detected
2024-07-05 16:41:34,Light,Not Detected
2024-07-05 16:41:35,Light,Not Detected
2024-07-05 16:41:36,Light,Not Detected
2024-07-05 16:41:37,Light,Not Detected
2024-07-05 16:41:38,Light,Not Detected
2024-07-05 16:41:39,Light,Not Detected
2024-07-05 16:41:40,Light,Not Detected
2024-07-05 16:41:41,Light,Detected
2024-07-05 16:41:42,Light,Detected
2024-07-05 16:41:43,Light,Detected
2024-07-05 16:41:44,Light,Detected
2024-07-05 16:41:45,Light,Not Detected
2024-07-05 16:41:46,Light,Not Detected
2024-07-05 16:41:47,Light,Not Detected
2024-07-05 16:41:48,Light,Not Detected
2024-07-05 16:41:49,Light,Not Detected
2024-07-05 16:41:50,Light,Not Detected
2024-07-05 16:41:51,Light,Not Detected
2024-07-05 16:41:52,Light,Not Detected
2024-07-05 16:41:53,Light,Not Detected
2024-07-05 16:41:54,Light,Detected
2024-07-05 16:41:55,Light,Detected
2024-07-05 16:41:56,Light,Detected
2024-07-05 16:41:57,Light,Detected
2024-07-05 16:41:58,Light,Not Detected
2024-07-05 16:41:59,Light,Not Detected
2024-07-05 16:42:00,Light,Not Detected
2024-07-05 16:42:01,Light,Not Detected
2024-07-05 16:42:02,Light,Not Detected
2024-07-05 16:42:03,Light,Not Detected
2024-07-05 16:42:04,Light,Not Detected
2024-07-05 16:42:05,Light,Not Detected
2024-07-05 16:42:06,Light,Not Detected
2024-07-05 16:42:07,Light,Detected
2024-07-05 16:42:08,Light,Detected
2024-07-05 16:42:09,Light,Detected
2024-07-05 16:42:10,Light,Detected
2024-07-05 16:42:11,Light,Not Detected
2024-07-05 16:42:12,Light,Not Detected
2024-07-05 16:42:13,Light,Not Detected
2024-07-05 16:42:15,Light,Not Detected
2024-07-05 16:42:16,Light,Not Detected
2024-07-05 16:42:17,Light,Not Detected
2024-07-05 16:42:18,Light,Not Detected
2024-07-05 16:42:19,Light,Not Detected
2024-07-05 16:42:20,Light,Not Detected
2024-07-05 16:42:21,Light,Not Detected
2024-07-05 16:42:22,Light,Detected
2024-07-05 16:42:23,Light,Detected
2024-07-05 16:42:24,Light,Detected
2024-07-05 16:42:25,Light,Detected
2024-07-05 16:42:26,Light,Detected
2024-07-05 16:42:27,Light,Detected
2024-07-05 16:42:28,Light,Not Detected
2024-07-05 16:42:29,Light,Not Detected
2024-07-05 16:42:30,Light,Not Detected
2024-07-05 16:42:31,Light,Not Detected
2024-07-05 16:42:32,Light,Not Detected
2024-07-05 16:42:33,Light,Not Detected
2024-07-05 16:42:34,Light,Not Detected
2024-07-05 16:42:35,Light,Not Detected
2024-07-05 16:42:36,Light,Not Detected
2024-07-05 16:42:37,Light,Not Detected
2024-07-05 16:42:38,Light,Detected
2024-07-05 16:42:39,Light,Detected
2024-07-05 16:42:40,Light,Detected
2024-07-05 16:42:41,Light,Detected
2024-07-05 16:42:42,Light,Not Detected
2024-07-05 16:42:43,Light,Not Detected
2024-07-05 16:42:44,Light,Not Detected
2024-07-05 16:42:45,Light,Not Detected
2024-07-05 16:42:46,Light,Not Detected
2024-07-05 16:42:47,Light,Not Detected
2024-07-05 16:42:48,Light,Not Detected
2024-07-05 16:42:49,Light,Not Detected
2024-07-05 16:42:50,Light,Not Detected
2024-07-05 16:42:51,Light,Detected
2024-07-05 16:42:52,Light,Detected
2024-07-05 16:42:53,Light,Detected
2024-07-05 16:42:54,Light,Detected
2024-07-05 16:42:55,Light,Not Detected
2024-07-05 16:42:56,Light,Not Detected
2024-07-05 16:42:57,Light,Not Detected
2024-07-05 16:42:58,Light,Not Detected
2024-07-05 16:42:59,Light,Not Detected
2024-07-05 16:43:00,Light,Not Detected
2024-07-05 16:43:01,Light,Not Detected
2024-07-05 16:43:02,Light,Not Detected
2024-07-05 16:43:03,Light,Not Detected
2024-07-05 16:43:04,Light,Detected
2024-07-05 16:43:05,Light,Detected
2024-07-05 16:43:06,Light,Detected
2024-07-05 16:43:07,Light,Detected
2024-07-05 16:43:08,Light,Detected
2024-07-05 16:43:09,Light,Not Detected
2024-07-05 16:43:10,Light,Not Detected
2024-07-05 16:43:11,Light,Not Detected
2024-07-05 16:43:12,Light,Not Detected
2024-07-05 16:43:13,Light,Not Detected
2024-07-05 16:43:14,Light,Not Detected
2024-07-05 16:43:15,Light,Not Detected
2024-07-05 16:43:16,Light,Not Detected
2024-07-05 16:43:17,Light,Not Detected
2024-07-05 16:43:18,Light,Not Detected
2024-07-05 16:43:19,Light,Not Detected
2024-07-05 16:43:20,Light,Detected
2024-07-05 16:43:21,Light,Detected
2024-07-05 16:43:22,Light,Detected
2024-07-05 16:43:23,Light,Detected
2024-07-05 16:43:24,Light,Detected
2024-07-05 16:43:25,Light,Not Detected
2024-07-05 16:43:26,Light,Not Detected
2024-07-05 16:43:27,Light,Not Detected
2024-07-05 16:43:28,Light,Not Detected
2024-07-05 16:43:29,Light,Not Detected
2024-07-05 16:43:30,Light,Not Detected
2024-07-05 16:43:31,Light,Not Detected
2024-07-05 16:43:32,Light,Not Detected
2024-07-05 16:43:33,Light,Detected
2024-07-05 16:43:34,Light,Detected
2024-07-05 16:43:35,Light,Detected
2024-07-05 16:43:36,Light,Detected
2024-07-05 16:43:37,Light,Detected
2024-07-05 16:43:38,Light,Detected
2024-07-05 16:43:39,Light,Not Detected
2024-07-05 16:43:40,Light,Not Detected
2024-07-05 16:43:41,Light,Not Detected
2024-07-05 16:43:42,Light,Not Detected
2024-07-05 16:43:43,Light,Not Detected
2024-07-05 16:43:44,Light,Not Detected
2024-07-05 16:43:45,Light,Not Detected
2024-07-05 16:43:46,Light,Not Detected
2024-07-05 16:43:47,Light,Detected
2024-07-05 16:43:48,Light,Detected
2024-07-05 16:43:49,Light,Detected
2024-07-05 16:43:50,Light,Detected
2024-07-05 16:43:51,Light,Detected
2024-07-05 16:43:52,Light,Not Detected
2024-07-05 16:43:53,Light,Not Detected
2024-07-05 16:43:54,Light,Not Detected
2024-07-05 16:43:55,Light,Not Detected
2024-07-05 16:43:56,Light,Not Detected
2024-07-05 16:43:57,Light,Not Detected
2024-07-05 16:43:58,Light,Not Detected
2024-07-05 16:43:59,Light,Not Detected
2024-07-05 16:44:00,Light,Not Detected
2024-07-05 16:44:01,Light,Not Detected
2024-07-05 16:44:02,Light,Detected
2024-07-05 16:44:05,Light,Detected
2024-07-05 16:44:06,Light,Detected
2024-07-05 16:44:07,Light,Not Detected
2024-07-05 16:44:08,Light,Not Detected
2024-07-05 16:44:09,Light,Not Detected
2024-07-05 16:44:10,Light,Not Detected
2024-07-05 16:44:11,Light,Not Detected
2024-07-05 16:44:12,Light,Not Detected
2024-07-05 16:44:13,Light,Not Detected
2024-07-05 16:44:14,Light,Not Detected
2024-07-05 16:44:15,Light,Not Detected
2024-07-05 16:44:16,Light,Not Detected
2024-07-05 16:44:17,Light,Detected
2024-07-05 16:44:18,Light,Detected
2024-07-05 16:44:19,Light,Detected
2024-07-05 16:44:20,Light,Detected
2024-07-05 16:44:21,Light,Not Detected
2024-07-05 16:44:22,Light,Not Detected
2024-07-05 16:44:23,Light,Not Detected
2024-07-05 16:44:24,Light,Not Detected
2024-07-05 16:44:25,Light,Not Detected
2024-07-05 16:44:26,Light,Not Detected
2024-07-05 16:44:27,Light,Not Detected
2024-07-05 16:44:28,Light,Not Detected
2024-07-05 16:44:29,Light,Detected
2024-07-05 16:44:30,Light,Detected
2024-07-05 16:44:31,Light,Detected
2024-07-05 16:44:32,Light,Detected
2024-07-05 16:44:33,Light,Not Detected
2024-07-05 16:44:34,Light,Not Detected
2024-07-05 16:44:35,Light,Not Detected
2024-07-05 16:44:36,Light,Not Detected
2024-07-05 16:44:37,Light,Not Detected
2024-07-05 16:44:38,Light,Not Detected
2024-07-05 16:44:39,Light,Not Detected
2024-07-05 16:44:40,Light,Not Detected
2024-07-05 16:44:41,Light,Detected
2024-07-05 16:44:42,Light,Detected
2024-07-05 16:44:43,Light,Detected
2024-07-05 16:44:44,Light,Detected
2024-07-05 16:44:45,Light,Not Detected
2024-07-05 16:44:46,Light,Not Detected
2024-07-05 16:44:47,Light,Not Detected
2024-07-05 16:44:48,Light,Not Detected
2024-07-05 16:44:49,Light,Not Detected
2024-07-05 16:44:50,Light,Not Detected
2024-07-05 16:44:51,Light,Not Detected
2024-07-05 16:44:52,Light,Not Detected
2024-07-05 16:44:53,Light,Detected
2024-07-05 16:44:54,Light,Detected
2024-07-05 16:44:55,Light,Detected
2024-07-05 16:44:56,Light,Not Detected
2024-07-05 16:44:57,Light,Not Detected
2024-07-05 16:44:58,Light,Not Detected
2024-07-05 16:44:59,Light,Not Detected
2024-07-05 16:45:01,Light,Not Detected
2024-07-05 16:45:02,Light,Not Detected
2024-07-05 16:45:03,Light,Not Detected
2024-07-05 16:45:04,Light,Not Detected
2024-07-05 16:45:05,Light,Detected
2024-07-05 16:45:06,Light,Detected
2024-07-05 16:45:07,Light,Detected
2024-07-05 16:45:08,Light,Detected
2024-07-05 16:45:09,Light,Not Detected
2024-07-05 16:45:10,Light,Not Detected
2024-07-05 16:45:11,Light,Not Detected
2024-07-05 16:45:12,Light,Not Detected
2024-07-05 16:45:13,Light,Not Detected
2024-07-05 16:45:14,Light,Not Detected
2024-07-05 16:45:15,Light,Not Detected
2024-07-05 16:45:16,Light,Not Detected
2024-07-05 16:45:17,Light,Not Detected
2024-07-05 16:45:18,Light,Detected
2024-07-05 16:45:19,Light,Detected
2024-07-05 16:45:20,Light,Detected
2024-07-05 16:45:21,Light,Not Detected
2024-07-05 16:45:22,Light,Not Detected
2024-07-05 16:45:23,Light,Not Detected
2024-07-05 16:45:24,Light,Not Detected
2024-07-05 16:45:25,Light,Not Detected
2024-07-05 16:45:26,Light,Not Detected
2024-07-05 16:45:27,Light,Not Detected
2024-07-05 16:45:28,Light,Not Detected
2024-07-05 16:45:29,Light,Not Detected
2024-07-05 16:45:30,Light,Detected
2024-07-05 16:45:31,Light,Detected
2024-07-05 16:45:32,Light,Detected
2024-07-05 16:45:33,Light,Not Detected
2024-07-05 16:45:34,Light,Not Detected
2024-07-05 16:45:35,Light,Not Detected
2024-07-05 16:45:36,Light,Not Detected
2024-07-05 16:45:37,Light,Not Detected
2024-07-05 16:45:38,Light,Not Detected
2024-07-05 16:45:39,Light,Not Detected
2024-07-05 16:45:40,Light,Detected
2024-07-05 16:45:41,Light,Not Detected
2024-07-05 16:45:42,Light,Detected
2024-07-05 16:45:43,Light,Detected
2024-07-05 16:45:44,Light,Detected
2024-07-05 16:45:45,Light,Detected
2024-07-05 16:45:46,Light,Not Detected
2024-07-05 16:45:47,Light,Not Detected
2024-07-05 16:45:48,Light,Not Detected
2024-07-05 16:45:49,Light,Not Detected
2024-07-05 16:45:50,Light,Detected
2024-07-05 16:45:51,Light,Detected
2024-07-05 16:45:52,Light,Not Detected
2024-07-05 16:45:53,Light,Not Detected
2024-07-05 16:45:54,Light,Not Detected
2024-07-05 16:45:55,Light,Not Detected
2024-07-05 16:45:56,Light,Detected
2024-07-05 16:45:57,Light,Detected
2024-07-05 16:45:58,Light,Detected
2024-07-05 16:45:59,Light,Detected
2024-07-05 16:46:00,Light,Detected
2024-07-05 16:46:01,Light,Detected
2024-07-05 16:46:02,Light,Not Detected
2024-07-05 16:46:03,Light,Not Detected
2024-07-05 16:46:04,Light,Not Detected
2024-07-05 16:46:05,Light,Not Detected
2024-07-05 16:46:06,Light,Not Detected
2024-07-05 16:46:07,Light,Not Detected
2024-07-05 16:46:08,Light,Not Detected
2024-07-05 16:46:09,Light,Not Detected
2024-07-05 16:46:10,Light,Not Detected
2024-07-05 16:46:11,Light,Not Detected
2024-07-05 16:46:12,Light,Not Detected
2024-07-05 16:46:13,Light,Not Detected
2024-07-05 16:46:14,Light,Detected
2024-07-05 16:46:15,Light,Detected
2024-07-05 16:46:16,Light,Detected
2024-07-05 16:46:17,Light,Detected
2024-07-05 16:46:18,Light,Detected
2024-07-05 16:46:19,Light,Not Detected
2024-07-05 16:46:20,Light,Not Detected
2024-07-05 16:46:21,Light,Not Detected
2024-07-05 16:46:22,Light,Not Detected
2024-07-05 16:46:23,Light,Not Detected
2024-07-05 16:46:24,Light,Not Detected
2024-07-05 16:46:25,Light,Not Detected
2024-07-05 16:46:26,Light,Not Detected
2024-07-05 16:46:27,Light,Not Detected
2024-07-05 16:46:28,Light,Not Detected
2024-07-05 16:46:29,Light,Not Detected
2024-07-05 16:46:30,Light,Not Detected
2024-07-05 16:46:31,Light,Detected
2024-07-05 16:46:32,Light,Detected
2024-07-05 16:46:33,Light,Detected
2024-07-05 16:46:34,Light,Detected
2024-07-05 16:46:35,Light,Detected
2024-07-05 16:46:36,Light,Not Detected
2024-07-05 16:46:37,Light,Not Detected
2024-07-05 16:46:38,Light,Not Detected
2024-07-05 16:46:39,Light,Not Detected
2024-07-05 16:46:40,Light,Not Detected
2024-07-05 16:46:41,Light,Not Detected
2024-07-05 16:46:42,Light,Not Detected
2024-07-05 16:46:43,Light,Not Detected
2024-07-05 16:46:44,Light,Not Detected
2024-07-05 16:46:45,Light,Not Detected
2024-07-05 16:46:46,Light,Not Detected
2024-07-05 16:46:47,Light,Not Detected
2024-07-05 16:46:48,Light,Not Detected
2024-07-05 16:46:49,Light,Not Detected
